"timestamp","X48001","X48003","X48005","X48007","X48009","X48011","X48013","X48015","X48017","X48019","X48021","X48023","X48025","X48027","X48029","X48031","X48033","X48035","X48037","X48039","X48041","X48043","X48045","X48047","X48049","X48051","X48053","X48055","X48057","X48059","X48061","X48063","X48065","X48067","X48069","X48071","X48073","X48075","X48077","X48079","X48081","X48083","X48085","X48087","X48089","X48091","X48093","X48095","X48097","X48099","X48101","X48103","X48105","X48107","X48109","X48111","X48113","X48115","X48117","X48119","X48121","X48123","X48125","X48127","X48129","X48131","X48133","X48135","X48137","X48139","X48141","X48143","X48145","X48147","X48149","X48151","X48153","X48155","X48157","X48159","X48161","X48163","X48165","X48167","X48169","X48171","X48173","X48175","X48177","X48179","X48181","X48183","X48185","X48187","X48189","X48191","X48193","X48195","X48197","X48199","X48201","X48203","X48205","X48207","X48209","X48211","X48213","X48215","X48217","X48219","X48221","X48223","X48225","X48227","X48229","X48231","X48233","X48235","X48237","X48239","X48241","X48243","X48245","X48247","X48249","X48251","X48253","X48255","X48257","X48259","X48263","X48265","X48267","X48271","X48273","X48275","X48277","X48279","X48281","X48283","X48285","X48287","X48289","X48291","X48293","X48295","X48297","X48299","X48303","X48305","X48307","X48309","X48311","X48313","X48315","X48317","X48319","X48321","X48323","X48325","X48327","X48329","X48331","X48333","X48335","X48337","X48339","X48341","X48343","X48345","X48347","X48349","X48351","X48353","X48355","X48357","X48359","X48361","X48363","X48365","X48367","X48369","X48371","X48373","X48375","X48377","X48379","X48381","X48383","X48385","X48387","X48389","X48391","X48393","X48395","X48397","X48399","X48401","X48403","X48405","X48407","X48409","X48411","X48413","X48415","X48417","X48419","X48421","X48423","X48425","X48427","X48429","X48431","X48433","X48435","X48437","X48439","X48441","X48443","X48445","X48447","X48449","X48451","X48453","X48455","X48457","X48459","X48461","X48463","X48465","X48467","X48469","X48471","X48473","X48475","X48477","X48479","X48481","X48483","X48485","X48487","X48489","X48491","X48493","X48495","X48497","X48499","X48501","X48503","X48505","X48507"
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110657182467898,0,0,0,0,0.259881263138442,0.465036249575654,0,0,0,0,0,0,0,0,0,0.165815480533263,3.94259580507806,0,0,0,0,0,0,0,0,0,0,0.164090985169457,0,0,0.0774905461533693,0,0,0,0,0,0,0,0,0,0,0.798939447047742,0,0,0,0.217777846100239,0,0,0,0,0,0,0.125442183697534,0,0,1.36430056259447,0,0,0,0,0,0,0,0.12568305247826,0,0,0,0,0.248273721778261,0,0,0,0,0,0,0,0.564024881554775,0,0,0,0,0,0,0,0,0.535474880278394,1.94768225811285,0,0,0.41080625863335,0,0,0.118721981612339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15728958585652,0,0,0.750046877929871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567701776238675,0,0,0.040704845097712,0,0,0,0,0,0.27196083763938,0,0,0,0.0620821097984194,0,0,0,0,0.130218264413767,0,1.59795461808885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21671236925502,0,0,1.22822774412946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13456776832813,0,0,0,0,0,0,0,0.484237562913052,-5.73314418857634,0,0,0,18.0853998712565,0,0.416469056349113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157321135701279,0,0,0,0,0,0,0,0
144,0.521014241055922,0.552333609500138,0.793156195116424,0,0,0,0.206462269020337,0,0,0,1.49018341674221,0,0,0.477696071845489,0.13700413067454,0.908760450745184,0,0,0,0.288756959042713,2.46469212275097,0,0,0,0.263880092885793,1.1454753722795,0,2.22101574453383,0,0,0.355318886856991,3.15407664406245,0,0,3.91849529780564,0.257314154851658,0,0,0,0,0,0,0.0328181970338913,0,0,0,3.72300819061802,0,0,0,0,7.92393026941363,0,0,0,5.61718859710715,0.673615612216724,0,8.44238075137189,0,0.0896732307471574,0,0,0,0,0,0,0.501768734790135,0,0.366676444705192,1.25659262344227,0,0,1.48398777194076,0.398247710075667,0,0,0,0.209471754130434,2.81663693549901,1.52353867248997,0,0,0.279307937000543,1.55884645362432,0,0,0,0.486073980459826,0,1.51434241673109,0,2.90782204129107,0.396696837665042,1.16414435389988,0,0,0,2.60416666666667,1.96903248903607,0.537678480608758,0,0,0,0.205403129316675,0,0.502860016342951,0,0.286902883373978,0,0,0.828203075394087,-15.3609831029186,0,0,0.445216152442011,0,0,0,0.674946004319654,0,0,0.0786447929282602,0,0,0,0.500751126690035,0,0.784724038713053,0,0,0.392503189088411,0,0,0.313902752927143,0,0.40453074433657,2.98841987299216,0,0,0,0,0,0,1.71526586620926,0,0,0,0.200365332790121,0,0,0,0,0,-0.984251968503937,0,0,0,0.519876615949815,0.413078051097755,0,0,0.407946803736793,0,0,0,0,0,0,0,1.67519493177388,0.827763176955073,0,0,0.0555995718832965,0.930492230389876,0,0.830761927367672,0,0.841538332071026,0,12.3089547645912,1.85150897981855,0,0.738904123085007,0,0,0.230292702024273,0,0,3.21156162183862,0,0,0,0,0.44023288319521,0,0,0.964506172839506,1.18021952083087,0.364790427899172,0,0,0,0,0,1.181009369341,0,0,0,0.313504193118583,0,0,0,0,2.65498473383778,0.262295346577903,0,0,0,0,7.35677282898568,0.0846704203886372,0.229482949416858,1.38869601444244,0,0,0,0,0,0.186751825499094,0,4.52623092264388,0.411048997040447,0.853169524784575,1.72587372357256,0.148301392920833,0,0,0,0,0,0.255646845514578,0,0,0,0.230648583817695,0,0,0,0
145,0,0.552333609500138,0,0,0,0,0,0.338260663667422,0,0,0.496727805580737,0,0.304191762487072,0,0.189698027087824,0,0,0,-2.46281681996809,0.0866270877128139,0.0930072499151309,0,0,0,0,0,0,0,0,0,0.284255109485593,0.788519161015613,0,0,0,0.514628309703317,-0.388033060416748,0,0,0,0,0,0.164090985169457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69711383124754,0,0,0,0.153725538423698,0,0,0,0,0,0,0.125442183697534,0,0,0.897566159601624,0,0,0,0,0,0,0,0.12568305247826,0.938878978499671,0,0.532113020805619,0,0.0931026456668477,0,0,0,0,0,0.430848772081,0.717320092135781,0,0,0,0.291036088474971,3.18674314850223,0,0,0,0,0.332743649884928,0,0,0,0,0,0,0.178082972418509,0,0,0,0,0,0,0,0,-0.460108585626208,0,0,0,0,0,0.550513550497822,0,0,0,0,0,0,0,0,0.588754783632617,0,0,0,0,1.01132686084142,0,0,0,0.504133897963299,0.591786010178719,0,-0.125542973359781,0.428816466552316,0,0,0,0.0667884442633735,0,0,0,0,0,0,0,0,0,0,0.206539025548877,0,0,0,0,0,0,0,-30.1055942484835,0,0,0.30458089668616,0,0,0,0,0.930492230389876,0,0,0,2.10384583017756,0,2.05149246076521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188430374976446,0,0,0,0,0,0,0,0,0,-6.51041666666667,0,0,0,0,0,0,0,0,0.131147673288952,0,0,0,0,0,0,0.50146274131832,0,0,0,0,0,0,0,0,1.69733659599146,0.411048997040447,0,0,0.333678134071874,0,0,0,0,-0.456558462311099,0.235981703551918,0,0,0,0,0,0,0,0
146,0,1.65700082850041,0,0,0,0,0,0,0,0,0.620909756975921,0,0,0,0.0368857274892992,0,0,0,0,0.144378479521356,0.139510874872696,0,0,0,0,0,0,0,0,0,0,1.57703832203123,0,0,0,0,0,0,0,0,0,0,0.0437575960451885,0,0.479156684235745,0,0,0,0,0,0,29.7147385103011,0,0,0,0,0.669699242378255,0,0,0,0.115294153817774,0,0,0,0,0,0,0.313605459243834,0,0,0.43083175660878,0,0,0,0,0,0,0,0,0,0,0,0,0.0310342152222826,0,0,0,0,0,0,0.318808929838125,0,0.363477755161384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831053871286376,0,0,0,0.552135383596058,0,0,0,0,0,0,0,0,0,0,0.235934378784781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202265372168285,0,0,0,0,0.591786010178719,0,0,0,0,0,0,0.10018266639506,0,0,0,0,0,0,0,0,0.27196083763938,0,0,0,0,0,0,0,0,0,0.449337227589306,0,0,0,0,0,0,0.0277997859416483,0,0,0,0,0.420769166035513,0,0,0,0,0,1.4543339150669,0,0,0,0,0.802890405459655,1.3575889220744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2763694326089,0,0.730945690735178,0,0,0,0,0,0,0,0,0.141444716332621,0.822097994080894,0,0,0.185376741151041,1.20522585932604,0,0,0,0,0.235981703551918,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0.248363902790368,0,0,0.328416049393774,0.163351078881182,0,0,0,-0.642473953035154,0.288756959042713,0.139510874872696,0,0,0,0.263880092885793,0,0,0.246779527170426,0,0.737626318507044,0,5.51963412710929,0,0.659782931415564,0,0.257314154851658,0,0,0,0,0,0,0.350060768361508,3.28515111695138,0,0.0774905461533693,0,0,0,0.132445068407878,0,0,0,0,0,0,0.744110269309172,0.739644970414201,0,0,0.28183015377678,0,0,0,0,0,0,0.0627210918487669,0,1.03891659333138,0.203448329509702,0.243178833714314,0,0.890392663164456,0,0,0,0,0.656344829608693,0,0,0,0,0.310342152222826,0,0,0,0,0,0,0.239106697378594,1.36977471234731,1.45391102064554,0,0,0,0,0,0,0,0.793296118930954,0,0,0,0.308104693975013,0,0,0.142466377934807,0,0,0.541291521570467,0.276067691798029,0,0,2.95945546019532,0.111304038110503,0,0,0,0,0,0,0.196611982320651,0,0,0,0,0,1.39506495771209,0,0,0,0,0,0.313902752927143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233759554921807,0,0,0.20352422548856,0,0,0,0,0,0.27196083763938,0,0,0,0.0620821097984194,0,0,0,0,0.465065230049167,0.449337227589306,3.19590923617769,0,0,0.206940794238768,0,0,0.0833993578249447,0,0,0,0.358487184083169,0,0.079338633154028,1.0257462303826,0,0,1.06730595556723,0,0,0.307056936032364,0,0,0.802890405459655,0,0,0,0,0.44023288319521,0,0.188430374976446,0,0,0,0,0,0,0,0,0,0,0.0448559227760433,0,0,2.11864406779661,0,0,0,0,0.312736759381346,0.147003697142983,0,0,0,6.74370842657021,0,0.433467793342955,0,0,0.246287220156146,0,0,0.204131624071201,0,0,0,0,0,0,0,1.20522585932604,0,0.151854523366615,0,0,0.373637697290537,0,0,0.476545994630915,0,0,0,0,0
148,0,0,2.03954450172795,0,0,0,0,0.676521327334844,5.54785020804438,0,0.745091708371105,0,0,0.597120089806861,0.23712253385978,0,0,0,0.963710929552731,0.23100556723417,0.51153987453322,0,0,0,0,0,0.219959087609705,0.246779527170426,0,0,0.307943035276059,5.51963412710929,0,0.659782931415564,0,0,0.388033060416748,0,0,0,0,0,0.306303172316319,0,0.479156684235745,0,0,0,0,0,0,0,0,0,0,0,0.771524858178457,0,0.527648796960743,0,0.384313846059246,0,0,0,0,0,0.550327444829674,0,0,0.0611127407841987,0.813793318038806,0,0,0,0,0,3.3892560582952,0,0.47480264269565,0.938878978499671,0,0.532113020805619,0.4987282429804,0.496547443556521,0,0,0,0,4.37466582413843,0,0.557915627216718,3.54529925548716,2.54434428612969,0.132232279221681,0.291036088474971,0,0,0,0,0,0.575139686224942,0.89893027297516,0,0,1.07836642891254,0,0.125715004085738,0.249316161385913,0,0,0,0.828203075394087,0,0,0,0,0,0,0,0,0,0,0.11796718939239,0,0,0,0,0,0.0871915598570058,0.990491283676704,0,0.196251594544206,0,0,0,0,0,0.747104968248039,0,0,1.0082677959266,0.591786010178719,0,0,0,0,0,0,0.10018266639506,1.74703004891684,0,0.040704845097712,0,0,0.984251968503937,0,0,0,0,0.206539025548877,0,0.0620821097984194,0,0,0,0,0.241833919625567,1.79734891035722,0.798977309044423,0,0.60916179337232,0.827763176955073,0,0,0.0555995718832965,0,0,0,0,0.420769166035513,0,0,0,0.21289278719237,1.23150687180834,0,0,0.230292702024273,2.63713080168776,0,1.60578081091931,0,0,0,0,0.110058220798803,0,0,0,2.36043904166175,0,0.148462669061864,0,0,0,0,1.57467915912133,3.25520833333333,0.0448559227760433,0,0.313504193118583,0,0,0,0,0,0.761665333331988,0.0735018485714916,0,0,0,13.7939490543482,0,0.62045390027521,0,0,0,0,0,0,0.747007301996377,0,34.0881766361618,0.616573495560671,0,0.862936861786279,0.185376741151041,0.241045171865208,0,0,0,0.456558462311099,0.0786605678506393,0,0,0,0.461297167635391,0,0,0,0
149,0,0,0.906464222990199,0,0,0,0,0,0,0,0.745091708371105,0,0,0.179136026942058,0.30562459919705,0,0,0,3.53360674169335,0.606389613989697,0.372028999660523,0,0,0,0,0.572737686139748,0.439918175219409,1.23389763585213,0,0,0.473758515809322,12.6163065762498,0,1.31956586283113,0,0.771942464554975,0,0,0,0,0,1.19932837610938,0.207848581214645,0,0.479156684235745,0.542433823073585,0,0,0,0,0,0,0,0,0,2.80859429855357,0.791106707370804,0,1.58294639088223,0,0.42274523066517,0,0,0,0,0,0,0,0,0.91669111176298,1.29249526982634,0,0,0,0.796495420151334,0,1.6946280291476,0,0.237401321347825,0,0,0,0,0.279307937000543,0,0,0,0,5.34681378505809,0,0.478213394757187,0.0805749830792536,0.726955510322768,0.132232279221681,0,0,0,0,0,0.179002953548734,0.502420875322938,0.44946513648758,0,0,0.872963299595869,0,0.125715004085738,0.130594179773573,0,0,0,0.828203075394087,1.31665569453588,0.268773853679514,0,0,1.84043434250483,0,0,0.674946004319654,0,0,0.471868757569561,0,0,1.18757422338896,94.1412118177266,0,0.348766239428023,0,0,0,0,0,0,0,0.40453074433657,0,0,0,0,5.91786010178719,0.585274493737563,0.125542973359781,0,0,0,0,0.10018266639506,0,0,0.162819380390848,0,0,0,0,0,0.27196083763938,0,0.206539025548877,0,0.124164219596839,0,0,0,0,0.260436528827533,21.1188496966974,3.99488654522212,0,1.5229044834308,0,0,0,0,4.65246115194938,0,0,0,0.420769166035513,0.158677266308056,-1.0257462303826,17.897920138246,0.21289278719237,0.821004581205563,0,0,0.230292702024273,0,0,0,0,0,0,0,0.330174662396408,0,0.188430374976446,0.964506172839506,0,0,0.445388007185593,0,0,0,0,0.787339579560664,3.25520833333333,0.0897118455520867,0,0.156752096559291,0,0,0,0,1.32749236691889,0.524590693155806,0.0735018485714916,0,0,0,23.6029794929957,0.254011261165912,0.569457689293685,0,0,0.246287220156146,0,0,0,0,0.216492390292481,21.6410415988911,-0.205524498520224,0,0.287645620595426,0.111226044690625,0.241045171865208,0,0,0,-0.456558462311099,0.157321135701279,0,0,0,0.230648583817695,0,0,0,0
150,1.04202848211184,0,0.22661605574755,0,0,5.13610683102209,0,0.338260663667422,2.77392510402219,0,0.496727805580737,0,0,0.298560044903431,0.279277650990408,0.908760450745184,0,0,0.214157984345051,0.346508350851255,0.325525374702958,0,0,0,0.263880092885793,0.572737686139748,0.659877262829114,1.48067716302256,0,0,0.284255109485593,5.51963412710929,0,0,0,0.514628309703317,0,0,0,0,0,0,0.459454758474479,0,0,0.309962184613477,0.744601638123604,0,0.254913456881389,0.397335205223634,0,0,0,0,0,1.40429714927679,0.783273967693865,0.739644970414201,0.527648796960743,0,0.14091507688839,0,0,0,0,0,0,0.313605459243834,0,0.244450963136795,0.646247634913169,0,0,0.296797554388152,0,0,5.08388408744281,0,0.684274396826084,0,0,0,0,0.217239506555978,0,0,0,0,3.40251786321878,0,0.557915627216718,0,0.363477755161384,0.198348418832521,0.291036088474971,0,0,0,0,0.179002953548734,0.526660478956939,0,0,1.74307129161583,0.770261734937532,0,0,0,0,0,0.180430507190156,0,1.31665569453588,0.268773853679514,0,0.333912114331508,1.38032575687862,0,0,0,0,0,0.235934378784781,0,0,0.187511719482468,15.5232849273911,0,1.22068183799808,0,0,0.196251594544206,0,0,0,0,0.40453074433657,0,0,0,0,0,0,1.12988676023803,0.428816466552316,0,0,0,0.267153777053494,1.74703004891684,0,0.040704845097712,0,0,0,0,0,0,2.07950646379926,0.413078051097755,0,0,0,0,0,0,0.260436528827533,16.6254774208043,0.798977309044423,0,-0.15229044834308,0.206940794238768,0,0,0,0.930492230389876,0,0.237360550676478,0.716974368166338,0.420769166035513,0.317354532616112,2.05149246076521,6.17169659939517,0.21289278719237,3.36611878294281,0,0,0.997935042105182,2.63713080168776,0,0,0,0,0,0.600276127018428,0.550291103994013,0.947777461851957,0,0,7.08131712498525,0,0.148462669061864,0,0,0,0,0,3.25520833333333,0.0897118455520867,0,0.940512579355749,0,0,0,0,0,0.428752008829265,0.147003697142983,0,0,0,6.43717622536247,0,0.526960846809082,0,0,0.246287220156146,0,0.367039823820885,0.816526496284804,0,0.108246195146241,0,0.205524498520224,0,0.287645620595426,0.407828830532291,0,0,0,0.767636447378521,0.456558462311099,0.176986277663938,0,0,0,0.230648583817695,0,0,0,0
151,0,0,0.22661605574755,0,0,0,0,0,1.3869625520111,0,0.496727805580737,0,0,0.328416049393774,0.995914642211078,0.908760450745184,0,0.558940249287351,0.642473953035154,0.375384046755527,0.325525374702958,0,0,0,0,0,0.219959087609705,0.246779527170426,0,0,0.260567183695127,0.788519161015613,0,0,1.30616509926855,0.257314154851658,0,0,0,0,0,0,0.207848581214645,0,0,0,0.744601638123604,0,0,0.132445068407878,0,1.98098256735341,0,1.67308014053873,0,0,0.857684994624782,0.739644970414201,1.05529759392149,0,0.358692922988629,0,0,0,0,0,0,0,0,0.48890192627359,0.969371452369754,0.243178833714314,0.583362501458406,0.890392663164456,0,0,0,0,0.404978724652172,1.87775795699934,0,0,0,0.372410582667391,0,0,0,0,1.45822194137948,0.861697544161999,0.318808929838125,0,2.54434428612969,0.198348418832521,0,0,1.22564039710749,1.7825311942959,0,0,0.464959669706754,0.749108560812633,0,0,0,0,0,0,0,0,0,0.552135383596058,0.43888523151196,0,2.95945546019532,0.333912114331508,-0.460108585626208,0,0,0,0,0,0.353901568177171,0,0,0,23.5353029544316,0,0.523149359142035,0.247622820919176,0,0,0,2.81769512538743,0,0,0,0,0.485719836798135,0,0.504133897963299,2.36714404071488,0,0.251085946719562,0,0,0,0,0.10018266639506,0,0,0,0,0,0,0,2.48015873015873,0,1.21304543721623,0,0,0.0620821097984194,0,0,0,0,0,0.898674455178612,-1.59795461808885,0,2.58893762183236,1.03470397119384,0.715000715000715,1.32388958760839,0.166798715649889,0,0,0,0,1.26230749810654,0.158677266308056,4.10298492153041,0,0.21289278719237,0.328401832482225,0,0,0.230292702024273,0,0,12.8462464873545,0,0,0,0,0.330174662396408,0,1.31901262483512,7.71604938271605,1.18021952083087,0,0,0,0,12.4893556627874,0,4.72403747736399,0,0,0,0,0,0,0,0,-1.32749236691889,0.423707867548921,0,0,0,0,-5.51757962173926,-0.169340840777274,0.390970950858351,0.694348007221219,0,1.23143610078073,0,1.46815929528354,0,0.186751825499094,0,10.7497984412792,0.205524498520224,0,1.15058248238171,0.185376741151041,0,0,0,0,0.456558462311099,0.137655993738619,0,0,0.158848664876972,0.461297167635391,0,0,0.695700570474468,0
152,0,0,0,0,0,0,0.206462269020337,0.338260663667422,0,0,0.86927365976629,0,0,0.179136026942058,0.0263469482066423,0.908760450745184,0,0,7.28137146773175,0.288756959042713,0.279021749745393,0,0,0,0,0,0.219959087609705,0.246779527170426,0,0,0.236879257904661,0.788519161015613,0,0,0,0,0,0,0,0,0,0,0.164090985169457,0,0,0,0,0,0,6.62225342039389,0,0,0,0,0,0,0.892932323171006,0,0,0,0.204967384564931,0,0,0,0,0,0,0,0,0,0.718052927681299,0,0,0,0,0,0,0,0,0,0,0,0,0.310342152222826,0,0,0,0,3.88859184367861,0,0.478213394757187,0,34.1669089851701,0.0661161396108404,0.291036088474971,0,0,0,0,0,0.123401618500371,0.149821712162527,0,0,0.308104693975013,0,0,0.320549350353317,0,0,0,0,26.7719991222295,0,0,0.667824228663016,0,0,0,0,0,0,0.432546361105431,0,0,0,0,0,0,0,0,0.196251594544206,0,0,0,0,1.41585760517799,0,0,0,0,-0.591786010178719,0,0.376628920079343,0,0,0,0,0.0333942221316868,0,0,0,0,0,0,0,0,0,0,0.413078051097755,0,0,0,0,0,0,0,36.8456526623231,0,0,0,0.206940794238768,0,0,0.0277997859416483,0,0,0,0,0.420769166035513,0,0,16.663580818367,0,0,0,0,0,0,0,3.21156162183862,0,0,0,0,0,0,0.565291124929339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252207064017215,0,0,0,0,15.0200778591791,0.338681681554549,0.339974739876827,0.694348007221219,0,0,0,0.367039823820885,0,0,0,72.1368053296369,0,0,0,0.22245208938125,0.241045171865208,0,0,0,0,0.176986277663938,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0.338260663667422,0,0,0.124181951395184,0,0,0.477696071845489,0.0474245067719561,0,0,0,0.214157984345051,0.346508350851255,0.186014499830262,0,0,0,0,0.572737686139748,0.219959087609705,0.246779527170426,0,0,0,0.788519161015613,0,0,0,0,0,0,0,0,0,0,0.0328181970338913,0,0,0.464943276920216,0,0,0,0.132445068407878,0,0,0,0,0,0,0.892932323171006,0,0,0,0.320261538382705,0,0,0,0,0,0,0.627210918487669,0,0,0.35902646384065,0,0,0,0,0,0,0,0.279295672173912,0.938878978499671,0,0,0,0.931026456668477,0,0,0,0,0,0,0.398511162297656,3.38414928932865,0.726955510322768,0,0,0,0,0,0,0,0.854996928181139,0,1.61472630389149,0,0.924314081925038,0,0,0.106849783451106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235934378784781,0,0,0.250015625976624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400730665580241,0,0,0.081409690195424,0,0,0,0,0,0,0,0,0,0.186246329395258,0,0,0,0,0.2232313104236,1.34801168276792,0,0,0.15229044834308,0,0,0,0,0,0,0,0,0.420769166035513,0,0,5.55452693945566,0,2.70931511797836,0,0,1.07469927611327,0,0,0,0,0,0,0.600276127018428,0,0,0,0.964506172839506,0,0,0,0,0,0,0,0,0,0.26913553665626,0,0.156752096559291,0,0,0,0,0,0.10592696688723,0,0,0,0,0,0.0846704203886372,0.74794442772902,0,0,0,0,0,0,0,0,0.141444716332621,1.02762249260112,0,0,0.0741506964604165,0,0,0.0759272616833074,0,0.913116924622198,0.176986277663938,0,0,0,0,0,0,0,0
154,0.69468565474123,0,1.13308027873775,0,0,0,0,0,0,0,0.993455611161474,0,0.304191762487072,0.38812805837446,0.226583754577124,0,0,0,0.321236976517577,0.346508350851255,0.651050749405916,0,0,0,0.263880092885793,0,0.219959087609705,0.246779527170426,0,0,0.284255109485593,0,0,0.329891465707782,0,0.257314154851658,0.388033060416748,0,0.965250965250965,0,0,0,0,0,0.479156684235745,0.619924369226954,0,0,0.509826913762778,0.397335205223634,0,3.96196513470681,0,0,0,1.40429714927679,1.00650704848662,0,-0.527648796960743,0,0.230588307635547,0,0,0,0,0,0,0.376326551092601,0,0.48890192627359,0.466734402992845,0,1.16672500291681,-0.296797554388152,0,0,0,0,0.488767426304346,0,0,0,0,0.310342152222826,0,0,0,0,1.45822194137948,0.861697544161999,0.318808929838125,0.644599864634028,0.363477755161384,0,0,0,0,0,0,0,0.799906919922045,0.299643424325053,0,0,0.924314081925038,0,0.251430008171475,0.308677152192083,0,0,0,0,0,0.268773853679514,0,0.111304038110503,2.76065151375725,6.43500643500643,0,0.674946004319654,0,0,0.471868757569561,0,0,0.187511719482468,102.653980971457,0,0.348766239428023,0.247622820919176,0,0.196251594544206,0,0,0.313902752927143,0,0,0,0,0,0.504133897963299,0,0,0,0.857632933104631,0,0,0,0.0667884442633735,0,0,0.040704845097712,0,0,0,0,0,0,0.693168821266419,0,0,0.310410548992097,0.407946803736793,0,0,0,0.818514804886533,66.9512469108066,0,0,0.30458089668616,0.206940794238768,0,-1.32388958760839,0.138998929708241,0,4.83325277912035,0,0,0,0.238015899462084,0,0,0.85157114876948,6.40383573340339,0,0,1.76557738218609,0,0,1.60578081091931,0,0,0,1.20055225403686,0.44023288319521,-0.947777461851957,0.188430374976446,0,7.08131712498525,0,0.445388007185593,0,0,4.54158387737724,0,0.787339579560664,9.765625,0.0897118455520867,0,0.313504193118583,0,0,0,0,0,0.448928573950642,0.514512940000441,0,0,0,4.90451521932379,0,0.62045390027521,0,0,0.246287220156146,0,0.734079647641769,0.612394872213603,0.560255476497283,0,16.6904765272493,0.205524498520224,0,0.862936861786279,0.111226044690625,1.44627103119125,0,0,0,1.3696753869333,0.117990851775959,0.420875420875421,0,0.158848664876972,0.922594335270781,0,0,0.695700570474468,0.81732733959951
155,0.347342827370615,0,1.92623647385417,0,0,0,0,0,2.77392510402219,0,1.36600146534703,0,0.304191762487072,0.597120089806861,0.37412666453432,0,0,0,1.82034286693294,0.462011134468341,0.744057999321047,0,0,0,0,0.572737686139748,1.31975452565823,1.48067716302256,0,0,0.54482229318072,0,0,0,0,0.257314154851658,0.194016530208374,0,0,0,0,1.19932837610938,0.339121369350211,0,0,0.232471638460108,0,0,0.509826913762778,0.529780273631511,0,0,0,-1.67308014053873,0,1.40429714927679,0.936012391394169,0.739644970414201,1.58294639088223,1.91681042744873,0.243398769170856,0,0,0,0,0,0.550327444829674,0.752653102185203,0,0.427789185489391,0.466734402992845,0,0,0.296797554388152,0.796495420151334,0,6.77851211659041,0,0.488767426304346,0.938878978499671,0,0,0,0.589650089223369,1.55884645362432,0,0,0,5.34681378505809,0,0.63761785967625,0.402874915396268,2.90782204129107,0.132232279221681,0.582072176949942,0,0,1.7825311942959,2.60416666666667,0,0.531067679617667,0.44946513648758,0,0,0.718910952608363,0,0.502860016342951,0,0,0,0,0.276067691798029,5.70550800965548,0,0,0.222608076221005,0,0,0,0,0,0,0.747125532818472,0,0.724952878062926,0.125007812988312,15.5232849273911,0,0.261574679571018,0.247622820919176,0,0,0,0,0,0,1.21359223300971,0,0,0,0.504133897963299,0.591786010178719,0,0.251085946719562,0.428816466552316,2.80190529560101,0,0,0.0333942221316868,0,0,0.081409690195424,0,0.710984713828653,0.984251968503937,0,0,0.27196083763938,0,0.206539025548877,0,0.248328439193678,0,0,0,0,0.427860011645233,0.898674455178612,-0.798977309044423,0,0.60916179337232,0.206940794238768,0,0.661944793804197,0.138998929708241,0.930492230389876,0,0,0,0.420769166035513,0.158677266308056,10.257462303826,0.617169659939517,0,4.59762565475115,0,0.895977062987187,0.307056936032364,0,0,1.60578081091931,0,0,0,0,0,0,0.188430374976446,0,0,0,0,0,0,0,0,1.57467915912133,0,0.13456776832813,0,0.156752096559291,0,0,0,0,0,0.696091496687512,0.0735018485714916,0,0,0,9.19596603623211,0,0.577957057790606,0,0,0.246287220156146,0,0.734079647641769,0,0.186751825499094,0.216492390292481,22.0653757478889,0,0,-0.287645620595426,0.0370753482302082,0.96418068746083,0,0,0,0,0.255646845514578,0.21043771043771,0,0,1.15324291908848,0,0,0.695700570474468,0
